cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/original.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;-;-;-;-;-;ok;ok;negative;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;ERROR;3.7 MB;moto x4;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;JPEG image data;EXIF standard 12 0xC TIFF image data;Exif  motorola moto x4 payton-user 9 PPWS29.69-37-5 63ca8 release-keys 2022:09:30 14:53:36 0220 0100 d2022:09:30 14:53:36 2022:09:30 14:53:36 ;3 MB (3860321 bytes);006e38d5ee2675992cd93fdd1b5f556fb2bc1379;255 (1);JPEG (Joint Photographic Experts Group JFIF format) thumbnail;0 (0);255 (1);97.6721 (0.383028);73.5652 (0.288491);-1.11673;0.349841;0.946536
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/shortEbd-noKey.jpg;1ee25f068d8805042f0f6df5a31d3fdea82b5aaf;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/shortEbd-noKey.jpg : jsteg[Little-endian UTF-16 Unicode character data with no line terminators] Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1103 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Rris ;1 MB (1129179 bytes);-;29.0522 (0.11393);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);97.6578 (0.382972);73.5547 (0.28845);-1.11924;0.348746;0.946696
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/middleEbd-noKey.jpg;8037a657842fd2c8915f44ef5790bd64c5d8975c;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/middleEbd-noKey.jpg : jsteg[Little-endian UTF-16 Unicode character data with no line terminators] Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1103 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Rris ;1 MB (1129195 bytes);-;28.9777 (0.113638);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);97.6578 (0.382972);73.555 (0.288451);-1.11922;0.34876;0.946704
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/longEbd-noKey.jpg;beee525e72115a06b23b8056703b19f851a5b4c3;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;ok;ok;negative;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/longEbd-noKey.jpg : jsteg[Little-endian UTF-16 Unicode character data with no line terminators] Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1103 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Rris ;1 MB (1129260 bytes);-;28.8243 (0.113036);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);97.6575 (0.382971);73.5572 (0.28846);-1.11919;0.348798;0.946721
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/lowEntropyEbd-noKey.jpg;1807a7ca52f469a4bc3e2cb31f9dcb49812df53b;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;6b07672d0c71136de528fb719c6768784ebe5879;ok;ok;negative;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/lowEntropyEbd-noKey.jpg : jsteg[Little-endian UTF-16 Unicode character data with no line terminators] Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1103 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Rris ;1 MB (1129169 bytes);-;28.8998 (0.113332);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);97.6578 (0.382972);73.5461 (0.288416);-1.11938;0.348558;0.94671
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/binaryEbd-noKey.jpg;1af4c4bb700b09ebd1d424f2dd23f55e84d306a8;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;21ed4cf4f811051407d1db438a3501932801d069;ok;ok;negative;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/jsteg/binaryEbd-noKey.jpg : jsteg[Little-endian UTF-16 Unicode character data with no line terminators] Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1103 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Rris ;1 MB (1129108 bytes);-;28.9466 (0.113516);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);97.6582 (0.382973);73.5366 (0.288379);-1.11956;0.348337;0.946705
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/outguess/shortEbd-noKey.jpg;031842f5cd282692da4c885fb439303be7d00b02;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1099 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;4032x3024;12.2;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;1 MB (1125814 bytes);031842f5cd282692da4c885fb439303be7d00b02;28.3336 (0.111112);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);97.6673 (0.383009);73.4951 (0.288216);-1.12089;0.347915;0.94725
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/outguess/middleEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/outguess/longEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_uh-IMG_20220930_145331552_HDR.jpg;006e38d5ee2675992cd93fdd1b5f556fb2bc1379;/data/out-stego-attrib/_uh-IMG_20220930_145331552_HDR/outguess/lowEntropyEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
