cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/original.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;-;-;-;-;-;ok;ok;negative;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;ERROR;4.7 MB;moto x4;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;JPEG image data;EXIF standard 12 0xC TIFF image data;Exif .motorola Tmoto x4 payton-user 9 PPWS29.69-37-5 63ca8 release-keys 2020:06:08 19:56:43 0220 0100 d2020:06:08 19:56:43 2020:06:08 19:56:43 ;4 MB (4915970 bytes);71208d95471b984199eaafa6f372c59f2a85ec4b;255 (1);JPEG (Joint Photographic Experts Group JFIF format) thumbnail;0 (0);255 (1);86.9905 (0.341139);61.2376 (0.240148);-0.0951611;0.638143;0.934565
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/jsteg/shortEbd-noKey.jpg;56b84815f8905bd32206def941da906d861784be;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1673 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz \Q@<P0 ;1 MB (1712847 bytes);-;22.1801 (0.0869806);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);86.9996 (0.341175);61.2094 (0.240037);-0.0955032;0.638056;0.934679
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/jsteg/middleEbd-noKey.jpg;deedd187de38ac902525cfa96202aa3784cd72f2;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1673 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz \Q@<P0 ;1 MB (1712847 bytes);-;22.1653 (0.0869227);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);86.9996 (0.341175);61.2097 (0.240038);-0.0955035;0.638055;0.93468
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/jsteg/longEbd-noKey.jpg;4c6d8212c88388b707ffe8bb9548610580b88120;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1673 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz \Q@<P0 ;1 MB (1712895 bytes);-;21.898 (0.0858747);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.0002 (0.341177);61.2133 (0.240052);-0.0957554;0.6379;0.934666
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/jsteg/lowEntropyEbd-noKey.jpg;48bc53457043adff434df74eed99db6e8d8e36f1;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;6b07672d0c71136de528fb719c6768784ebe5879;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1673 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz \Q@<P0 ;1 MB (1712855 bytes);-;21.9782 (0.0861889);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);86.9995 (0.341175);61.2033 (0.240013);-0.0952173;0.638068;0.934686
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/jsteg/binaryEbd-noKey.jpg;ae1c859964fcbce52357eb7656b84d67dc0b5a51;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;21ed4cf4f811051407d1db438a3501932801d069;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1673 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;4032x3024;12.2;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz \Q@<P0 ;1 MB (1712810 bytes);-;22.0156 (0.0863357);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);86.999 (0.341172);61.1936 (0.239975);-0.0947021;0.638184;0.934705
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/outguess/shortEbd-noKey.jpg;ffc8607396bfd6c7d45e9f88d64accba2d8700f5;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1666 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;4032x3024;12.2;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;1 MB (1705965 bytes);ffc8607396bfd6c7d45e9f88d64accba2d8700f5;20.0157 (0.0784931);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.1912 (0.341926);60.9983 (0.239209);-0.0976468;0.645711;0.942
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/outguess/middleEbd-noKey.jpg;feb18b9acb71288255b5db5672222c3dc3eea540;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1666 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;4032x3024;12.2;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;1 MB (1706158 bytes);feb18b9acb71288255b5db5672222c3dc3eea540;19.8655 (0.0779039);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.1919 (0.341929);60.9987 (0.239211);-0.097729;0.645693;0.942004
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/outguess/longEbd-noKey.jpg;c70163b131d51605ed69f2830e53b3ad100797f7;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1668 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;4032x3024;12.2;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;1 MB (1708405 bytes);c70163b131d51605ed69f2830e53b3ad100797f7;18.0746 (0.0708806);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.2004 (0.341962);61.0016 (0.239222);-0.0985748;0.64559;0.942103
/data/coverData/_uh-IMG_20200608_195641398_HDR.jpg;71208d95471b984199eaafa6f372c59f2a85ec4b;/data/out-stego-attrib/_uh-IMG_20200608_195641398_HDR/outguess/lowEntropyEbd-noKey.jpg;176aee2326275a3f41c8fb7daddafc25b62e98a9;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;6b07672d0c71136de528fb719c6768784ebe5879;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;1668 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;4032x3024;12.2;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;1 MB (1708145 bytes);176aee2326275a3f41c8fb7daddafc25b62e98a9;18.1888 (0.0713285);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.1991 (0.341957);61.0025 (0.239226);-0.0986;0.645578;0.942115
