cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/original.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;-;-;-;-;-;ok;ok;negative;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;6.7 MB;;image/jpeg;1.01;Progressive DCT/ Huffman coding;3;5796x3260;18.9;JPEG image data;JFIF standard 1.01 30 0x1E TIFF image data;JFIF 8Exif GIMP 2.10.32 2022:11:16 12:15:00 JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 ;6 MB (7054938 bytes);b5b42a921697bee25f1bacff66889a5ccf605514;255 (1);JPEG (Joint Photographic Experts Group JFIF format) thumbnail;0 (0);238 (0.933333);28.7128 (0.112599);18.0464 (0.0707704);21.4893;4.14657;0.677405
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/jsteg/shortEbd-noKey.jpg;07e4ae5a6cc462449b2723dab94e002b7376063b;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;837 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;5796x3260;18.9;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 8<Rw ;837 KB (857247 bytes);-;4.55015 (0.0178437);JPEG (Joint Photographic Experts Group JFIF format);0 (0);242 (0.94902);28.8497 (0.113136);17.8114 (0.0698485);22.5921;4.30124;0.646656
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/jsteg/middleEbd-noKey.jpg;07989594cb7c6ab274f6dace926cbd184ed26b33;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;837 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;5796x3260;18.9;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 8<Rw ;837 KB (857257 bytes);-;4.53894 (0.0177998);JPEG (Joint Photographic Experts Group JFIF format);0 (0);243 (0.952941);28.8497 (0.113136);17.8121 (0.0698515);22.5903;4.30095;0.645758
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/jsteg/longEbd-noKey.jpg;3b7117e5f1fad59637367b77bc1d58cc061a9ba4;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;836 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;5796x3260;18.9;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 8<Rw ;836 KB (856064 bytes);-;4.5297 (0.0177635);JPEG (Joint Photographic Experts Group JFIF format);0 (0);243 (0.952941);28.9649 (0.113588);18.1033 (0.0709934);21.8292;4.24356;0.646166
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/jsteg/lowEntropyEbd-noKey.jpg;1f2062916ec7503cf2a09d1ea1f340c0fe9db926;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;836 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;5796x3260;18.9;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 8<Rw ;836 KB (856064 bytes);-;4.53602 (0.0177883);JPEG (Joint Photographic Experts Group JFIF format);0 (0);241 (0.945098);28.9628 (0.11358);18.0958 (0.0709639);21.8366;4.24441;0.64664
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/jsteg/binaryEbd-noKey.jpg;9e9bf53a20d59101152826707c58c8deb01d5f1c;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;836 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;5796x3260;18.9;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 8<Rw ;836 KB (856064 bytes);-;4.53977 (0.017803);JPEG (Joint Photographic Experts Group JFIF format);0 (0);241 (0.945098);28.9628 (0.11358);18.0939 (0.0709565);21.834;4.24443;0.646796
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/outguess/shortEbd-noKey.jpg;5eb31d382cced3ed518d76aa9182f332daa7ead7;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;837 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;5796x3260;18.9;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;836 KB (857050 bytes);5eb31d382cced3ed518d76aa9182f332daa7ead7;4.59057 (0.0180023);JPEG (Joint Photographic Experts Group JFIF format);0 (0);242 (0.94902);28.7501 (0.112745);17.8133 (0.0698562);22.5362;4.29135;0.647495
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/outguess/middleEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/outguess/longEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_bb-Autosave.color1.jpg;b5b42a921697bee25f1bacff66889a5ccf605514;/data/out-stego-attrib/_bb-Autosave.color1/outguess/lowEntropyEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
