cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/original.jpg;868a5d506552cf5ee7ced552233cce57b550492d;-;-;-;-;-;ok;ok;negative;-;255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);JPEG image data;42 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz I%l/ T.O$ :5"2 /vC# ;42 KB (43417 bytes);868a5d506552cf5ee7ced552233cce57b550492d;255 (1);JPEG (Joint Photographic Experts Group JFIF format);9 (0.0352941);194 (0.760784);115.719 (0.453799);37.5216 (0.147144);2.39814;-0.831294;0.877192
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/jsteg/shortEbd-noKey.jpg;092696195245dfa7e69d1dc4c9f0e48fa6830fbc;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;74.4512 (0.291965);85.4792 (0.335213);63.7364 (0.249947);10.0524 (0.0394211);8.81115 (0.0345535);55.7822 (0.218754);31.9742 (0.125389);32.5608 (0.127689);24.0249 (0.0942154);30.7777 (0.120697);23.1465 (0.0907707);29.627 (0.116184);16.4287 (0.0644264);25.1718 (0.0987129);JPEG image data;17 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz QE%1 ;16 KB (17034 bytes);-;34.2338 (0.13425);JPEG (Joint Photographic Experts Group JFIF format);11 (0.0431373);194 (0.760784);115.792 (0.454087);37.507 (0.147086);2.40813;-0.846533;0.876531
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/jsteg/middleEbd-noKey.jpg;d5057c23591d731e1b43fa231574a94a29299e53;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;16 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz QE%1 ;16 KB (16384 bytes);-;28.3512 (0.111181);JPEG (Joint Photographic Experts Group JFIF format);0 (0);217 (0.85098);119.225 (0.467548);33.0664 (0.129672);3.73278;-0.906528;0.857749
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/jsteg/longEbd-noKey.jpg;ce65159451930c69e520d2e49cca023cba8fffab;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;16 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz QE%1 ;16 KB (16384 bytes);-;28.4366 (0.111516);JPEG (Joint Photographic Experts Group JFIF format);0 (0);217 (0.85098);119.225 (0.467549);33.0672 (0.129675);3.73202;-0.906385;0.858522
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/jsteg/lowEntropyEbd-noKey.jpg;4d91528f485fe7112b8480a09048cd009bd7800d;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;16 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz QE%1 ;16 KB (16384 bytes);-;28.6252 (0.112256);JPEG (Joint Photographic Experts Group JFIF format);0 (0);217 (0.85098);119.224 (0.467547);33.0435 (0.129582);3.74243;-0.907717;0.858633
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/jsteg/binaryEbd-noKey.jpg;24fd5be4488b4af7449aed2df4a91076b779b935;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;16 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz QE%1 ;16 KB (16384 bytes);-;28.8165 (0.113006);JPEG (Joint Photographic Experts Group JFIF format);0 (0);219 (0.858824);119.226 (0.467551);33.0193 (0.129488);3.75185;-0.908777;0.860392
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/outguess/shortEbd-noKey.jpg;fa8ba6d932ef8d61b61a87a745cfbd366fe88731;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;73.8393 (0.289566);85.8742 (0.336761);62.751 (0.246082);9.88895 (0.0387802);8.68956 (0.0340767);55.6441 (0.218212);31.2962 (0.12273);32.2087 (0.126308);23.2944 (0.0913506);30.3089 (0.118858);23.4208 (0.0918465);29.1581 (0.114346);16.1068 (0.0631638);25.0677 (0.0983047);JPEG image data;17 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;16 KB (17083 bytes);fa8ba6d932ef8d61b61a87a745cfbd366fe88731;33.8663 (0.132809);JPEG (Joint Photographic Experts Group JFIF format);10 (0.0392157);193 (0.756863);115.719 (0.4538);37.499 (0.147055);2.40385;-0.847016;0.877168
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/outguess/middleEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/outguess/longEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_alaska2-35407.jpg;868a5d506552cf5ee7ced552233cce57b550492d;/data/out-stego-attrib/_alaska2-35407/outguess/lowEntropyEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
