cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/original.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;-;-;-;-;-;ok;ok;negative;-;255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);JPEG image data;258 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz <Yw5 :u\' 9jU\ fhxz{}7 ;258 KB (264536 bytes);4544c556e76a989afb1eee882e8611d3c0c474eb;255 (1);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.1434 (0.341739);42.4089 (0.166309);2.72329;0.632315;0.907791
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/jsteg/shortEbd-noKey.jpg;019449e853a3963d4acee6a0b766a224c948b855;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;stegbreak-fix: break_jsteg_prepare: bad size in bits 80915 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;11.6584 (0.0457191);14.1603 (0.0555305);17.3421 (0.0680084);5.27813 (0.0206985);28.1173 (0.110264);76.3519 (0.299419);5.19642 (0.0203781);0.162449 (0.000637054);0.0690651 (0.000270844);0.132294 (0.000518799);0.306416 (0.00120163);0.152721 (0.000598907);0.0535011 (0.000209808);0.235405 (0.000923157);JPEG image data;75 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz xj[{| ;74 KB (76727 bytes);-;0.302452 (0.00118609);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.3248 (0.34245);41.8075 (0.163951);2.83567;0.611527;0.90569
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/jsteg/middleEbd-noKey.jpg;c704493869abe16fa1f0f48d2459d1afb8df9d72;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;stegbreak-fix: break_jsteg_prepare: bad size in bits 80915 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;11.4473 (0.0448914);13.8675 (0.0543823);17.3791 (0.0681534);5.31218 (0.0208321);28.2272 (0.110695);76.1866 (0.298771);4.70615 (0.0184555);0.154667 (0.000606537);0.0700378 (0.000274658);0.130348 (0.000511169);0.280151 (0.00109863);0.145912 (0.000572205);0.0486374 (0.000190735);0.229568 (0.000900269);JPEG image data;75 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz xj[{| ;74 KB (76724 bytes);-;0.289104 (0.00113374);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.3267 (0.342458);41.8416 (0.164085);2.82588;0.610712;0.905736
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/jsteg/longEbd-noKey.jpg;1b0f1f0c95536b98230af35bd5c5aadde95f8648;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file stegbreak-fix: break_jsteg_prepare: bad size in bits 77788 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;72 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz xj[{| ;72 KB (73728 bytes);-;0.250797 (0.000983519);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);89.1289 (0.349525);42.1442 (0.165271);2.4013;0.433153;0.897952
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/jsteg/lowEntropyEbd-noKey.jpg;d93ce2e1eeb8b4dc266ce1258367f56364a87fb6;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file stegbreak-fix: break_jsteg_prepare: bad size in bits 78008 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;72 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz xj[{| ;72 KB (73728 bytes);-;0.253922 (0.000995771);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);89.029 (0.349133);41.8357 (0.164062);2.47876;0.440442;0.897477
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/jsteg/binaryEbd-noKey.jpg;21fb69f6948379d835fb40b4ecf305e1022588f3;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file stegbreak-fix: break_jsteg_prepare: bad size in bits 77964 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;72 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz xj[{| ;72 KB (73728 bytes);-;0.283463 (0.00111162);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);89.0303 (0.349139);41.5367 (0.162889);2.54562;0.442645;0.89804
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/outguess/shortEbd-noKey.jpg;426b48365edf98ae31e75d5ed78440c0cd4a7942;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;11.6097 (0.0455284);14.1214 (0.055378);16.7118 (0.0655365);5.22755 (0.0205002);28.0871 (0.110146);76.3111 (0.299259);5.01646 (0.0196724);0.160503 (0.000629425);0.0729561 (0.000286102);0.14883 (0.000583649);0.294743 (0.00115585);0.152721 (0.000598907);0.0535011 (0.000209808);0.204277 (0.000801086);JPEG image data;75 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;74 KB (76748 bytes);426b48365edf98ae31e75d5ed78440c0cd4a7942;0.311817 (0.00122281);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.3294 (0.342468);41.7574 (0.163755);2.85465;0.621139;0.906146
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/outguess/middleEbd-noKey.jpg;1581df880acbdc4bb0b4133fcd2360692f445887;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;Loaded 1 files...;11.2722 (0.0442047);13.5922 (0.0533028);16.6885 (0.0654449);5.38027 (0.0210991);28.0754 (0.1101);75.6448 (0.296646);3.61473 (0.0141754);0.150776 (0.000591278);0.0807381 (0.00031662);0.133266 (0.000522614);0.350189 (0.00137329);0.156612 (0.000614166);0.0593376 (0.000232697);0.225677 (0.00088501);JPEG image data;75 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;75 KB (76938 bytes);1581df880acbdc4bb0b4133fcd2360692f445887;0.283356 (0.0011112);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);87.3439 (0.342525);41.827 (0.164027);2.83658;0.619075;0.906261
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/outguess/longEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_alaska2-06615.jpg;4544c556e76a989afb1eee882e8611d3c0c474eb;/data/out-stego-attrib/_alaska2-06615/outguess/lowEntropyEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
