cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/original.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;-;-;-;-;-;ok;ok;jphide(**);-;255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);JPEG image data;127 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz w#TG @w(l -/nI )F{h8 ;126 KB (129812 bytes);54980da4867d912e75d2f026a176ebeb9ab898ed;255 (1);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);136.411 (0.534943);69.0569 (0.270812);-1.48888;-0.00166987;0.940228
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/jsteg/shortEbd-noKey.jpg;94b63007ff0f61f46d96a516fcaa97625fd7cc72;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;stegbreak-fix: break_jsteg_prepare: bad size in bits 69015 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;28.2622 (0.110832);31.9061 (0.125122);28.8303 (0.11306);45.0003 (0.176472);78.8568 (0.309242);104.709 (0.410622);22.8294 (0.0895271);13.0562 (0.0512009);11.7031 (0.0458946);13.8043 (0.0541344);11.7683 (0.0461502);12.6885 (0.0497589);11.8189 (0.0463486);13.2021 (0.0517731);JPEG image data;62 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz _"PW ;61 KB (63100 bytes);-;14.1285 (0.0554058);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);136.484 (0.535232);68.9131 (0.270247);-1.48672;0.000287983;0.94171
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/jsteg/middleEbd-noKey.jpg;0cbf813a6bf34d9ce8e88dc777a5dfaf01445656;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;stegbreak-fix: break_jsteg_prepare: bad size in bits 69015 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;27.4208 (0.107533);30.6143 (0.120056);28.0268 (0.109909);44.9575 (0.176304);78.7128 (0.308678);104.304 (0.409035);21.811 (0.0855331);12.8918 (0.0505562);11.5533 (0.0453072);13.5309 (0.0530624);11.6662 (0.0457497);12.5591 (0.0492516);11.7916 (0.0462418);12.9006 (0.0505905);JPEG image data;62 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz _"PW ;61 KB (63102 bytes);-;13.8971 (0.0544985);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);136.484 (0.53523);68.9451 (0.270373);-1.48594;0.00159424;0.94256
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/jsteg/longEbd-noKey.jpg;152856cab7befc38cafe91da93a86fed4fb433fa;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file stegbreak-fix: break_jsteg_prepare: bad size in bits 67266 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;60 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz _"PW ;60 KB (61440 bytes);-;13.807 (0.0541453);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);137.833 (0.540521);68.13 (0.267177);-1.44791;-0.0264244;0.940153
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/jsteg/lowEntropyEbd-noKey.jpg;cbe63a063e613763af549fe6878fb486c49b035c;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file stegbreak-fix: break_jsteg_prepare: bad size in bits 67219 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;60 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz _"PW ;60 KB (61440 bytes);-;13.9168 (0.0545756);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);137.832 (0.540517);67.8685 (0.266151);-1.45519;-0.0193115;0.938459
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/jsteg/binaryEbd-noKey.jpg;9e67b76f83021961084d079a3012b530abf63c75;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file stegbreak-fix: break_jsteg_prepare: bad size in bits 67171 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;60 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz _"PW ;60 KB (61440 bytes);-;13.9262 (0.0546125);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);137.832 (0.540518);67.6297 (0.265215);-1.46233;-0.0116867;0.936767
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/outguess/shortEbd-noKey.jpg;637478a9cb7de50c38fb1b995901f04eec4b4f1d;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;28.0978 (0.110188);32.161 (0.126122);28.8653 (0.113197);44.8797 (0.175999);78.6924 (0.308598);104.593 (0.410168);22.7876 (0.0893631);13.0047 (0.0509987);11.5961 (0.045475);13.6321 (0.0534592);11.6739 (0.0457802);12.5815 (0.0493393);11.7557 (0.0461006);13.1058 (0.0513954);JPEG image data;62 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;61 KB (63115 bytes);637478a9cb7de50c38fb1b995901f04eec4b4f1d;14.0089 (0.0549367);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);136.405 (0.534923);68.9242 (0.270291);-1.4871;0.000500171;0.941924
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/outguess/middleEbd-noKey.jpg;0302600d30811b6a0f22c8beb8f3922cb4e4c0d2;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;Loaded 1 files...;25.9938 (0.101936);29.7622 (0.116714);26.7204 (0.104786);43.5353 (0.170727);77.0455 (0.302139);103.358 (0.405327);18.3927 (0.0721283);11.2819 (0.0442429);10.3209 (0.0404739);11.6788 (0.0457993);9.97261 (0.0391083);11.0037 (0.0431519);10.6214 (0.0416527);10.9901 (0.0430984);JPEG image data;62 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;61 KB (63327 bytes);0302600d30811b6a0f22c8beb8f3922cb4e4c0d2;12.205 (0.0478626);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);136.416 (0.534964);68.9835 (0.270524);-1.48423;-0.0017252;0.944339
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/outguess/longEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_alaska2-21182.jpg;54980da4867d912e75d2f026a176ebeb9ab898ed;/data/out-stego-attrib/_alaska2-21182/outguess/lowEntropyEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
