cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/original.jpg;00582ec20ec49609524906330d12c22c2a32bb02;-;-;-;-;-;ok;ok;negative;-;255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);JPEG image data;110 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz t/af X6I  cwr@  u$9 ;110 KB (112678 bytes);00582ec20ec49609524906330d12c22c2a32bb02;255 (1);JPEG (Joint Photographic Experts Group JFIF format);10 (0.0392157);239 (0.937255);88.1783 (0.345797);33.7925 (0.13252);0.331789;0.405825;0.896058
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/jsteg/shortEbd-noKey.jpg;591d4168d85fec1143e37f406d0f8dd3c245d98b;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;65.462 (0.256714);65.462 (0.256714);65.462 (0.256714);15.7225 (0.061657);12.884 (0.0505257);99.2417 (0.389183);173.018 (0.678501);65.462 (0.256714);70.3598 (0.275921);88.4588 (0.346897);71.5719 (0.280674);56.7268 (0.222458);38.3331 (0.150326);108.638 (0.426033);JPEG image data;26 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz `z`b ;25 KB (26588 bytes);-;67.4293 (0.264429);JPEG (Joint Photographic Experts Group JFIF format);9 (0.0352941);238 (0.933333);88.1704 (0.345766);33.8041 (0.132565);0.333521;0.405516;0.895622
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/jsteg/middleEbd-noKey.jpg;90d0eced663837ac4659f5ff39ae5b45f8e64e01;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;jphide(**);Loaded 1 files...;57.3766 (0.225006);57.3766 (0.225006);57.3766 (0.225006);14.6 (0.0572548);12.2586 (0.0480728);98.0802 (0.384628);153.61 (0.60239);57.3766 (0.225006);61.3716 (0.240673);75.5796 (0.296391);61.8123 (0.242401);50.3251 (0.197353);33.1872 (0.130146);89.2778 (0.350109);JPEG image data;26 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ji5  ;25 KB (26591 bytes);-;59.6242 (0.23382);JPEG (Joint Photographic Experts Group JFIF format);8 (0.0313725);239 (0.937255);88.1701 (0.345765);33.826 (0.132651);0.3312;0.405645;0.894513
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/jsteg/longEbd-noKey.jpg;f89bc6d90a8d6fd1ccb7a4bf585fdd0a18b0ed2f;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;jphide(**);Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;24 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ji5  ;24 KB (24576 bytes);-;54.6736 (0.214406);JPEG (Joint Photographic Experts Group JFIF format);0 (0);238 (0.933333);90.9013 (0.356476);34.4217 (0.134987);-0.0849956;0.202059;0.875313
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/jsteg/lowEntropyEbd-noKey.jpg;596c19b28dfdbd2eb1f016201452a8ff522fcb17;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;outguess(old)(**);Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;24 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ji5  ;24 KB (24576 bytes);-;56.2147 (0.22045);JPEG (Joint Photographic Experts Group JFIF format);0 (0);238 (0.933333);90.8978 (0.356462);34.3508 (0.134709);-0.0885385;0.201957;0.875578
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/jsteg/binaryEbd-noKey.jpg;0d583ce804e027b1e72286e9088ba983e82932f7;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;24 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz *i5  ;24 KB (24576 bytes);-;57.334 (0.224839);JPEG (Joint Photographic Experts Group JFIF format);0 (0);237 (0.929412);90.8988 (0.356466);34.3088 (0.134544);-0.0927134;0.201561;0.875166
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/outguess/shortEbd-noKey.jpg;35468cb37f1c6cb428c76449d4fae911afa33015;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;65.143 (0.255463);65.143 (0.255463);65.143 (0.255463);15.7186 (0.0616417);12.8461 (0.0503769);99.1123 (0.388676);171.256 (0.671593);65.143 (0.255463);70.4357 (0.276218);87.6747 (0.343822);71.2723 (0.279499);56.2453 (0.22057);38.1453 (0.14959);107.56 (0.421803);JPEG image data;26 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;26 KB (26630 bytes);35468cb37f1c6cb428c76449d4fae911afa33015;67.0904 (0.263099);JPEG (Joint Photographic Experts Group JFIF format);10 (0.0392157);238 (0.933333);88.1715 (0.345771);33.8047 (0.132567);0.331018;0.405447;0.896347
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/outguess/middleEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/outguess/longEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_bows2-5386.jpg;00582ec20ec49609524906330d12c22c2a32bb02;/data/out-stego-attrib/_bows2-5386/outguess/lowEntropyEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
