cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/original.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;-;-;-;-;-;ok;ok;negative;-;255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);JPEG image data;64 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;64 KB (65657 bytes);8add46db5e967476b467c0359017f7fa4d3d52b8;255 (1);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);118.266 (0.463789);50.4652 (0.197903);-0.637497;0.0206659;0.964249
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/jsteg/shortEbd-noKey.jpg;046b5b6c5fae1b011a61f3410854f2c53a7200d6;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;73.5923 (0.288597);80.885 (0.317196);49.2561 (0.193161);3.50481 (0.0137444);13.4677 (0.0528145);101.953 (0.399815);14.2138 (0.0557404);16.206 (0.0635529);13.5942 (0.0533104);11.1302 (0.0436478);13.744 (0.0538979);13.3393 (0.0523109);4.16239 (0.0163231);8.02031 (0.0314522);JPEG image data;53 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Zm8< ;53 KB (54728 bytes);-;18.4011 (0.0721611);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);118.376 (0.464219);50.6157 (0.198493);-0.642897;0.00837896;0.964877
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/jsteg/middleEbd-noKey.jpg;fe40b99aa33fc264c3d932cce8c75294d6f5a7c6;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;Loaded 1 files...;61.2335 (0.240131);69.5651 (0.272804);41.2542 (0.161781);3.12155 (0.0122414);12.9434 (0.0507584);100.28 (0.393253);12.3344 (0.0483704);12.1817 (0.0477715);10.1847 (0.0399399);8.34326 (0.0327187);10.2712 (0.0402794);9.95996 (0.0390587);3.02525 (0.0118637);6.04174 (0.0236931);JPEG image data;53 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Zm8< ;53 KB (54730 bytes);-;14.104 (0.0553097);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);118.377 (0.464222);50.632 (0.198557);-0.642916;0.00829799;0.964932
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/jsteg/longEbd-noKey.jpg;9c54950ef5ce6da50a6a7ad86f241aae04488cbc;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;52 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Zm8< ;52 KB (53248 bytes);-;5.41402 (0.0212314);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);119.016 (0.466729);49.9767 (0.195987);-0.582769;-0.00657948;0.958367
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/jsteg/lowEntropyEbd-noKey.jpg;7e0e36c92e4450cb328e6d787b9f7ea3b0e1bbb9;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;52 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Zm8< ;52 KB (53248 bytes);-;5.59654 (0.0219472);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);118.95 (0.466469);49.8205 (0.195375);-0.578015;-0.00364281;0.95872
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/jsteg/binaryEbd-noKey.jpg;9c12850056828577bdef9a39878faa768fb51233;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;52 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz Zm8< ;52 KB (53248 bytes);-;5.87141 (0.0230252);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);118.948 (0.466461);49.6423 (0.194676);-0.570497;-0.00208621;0.957932
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/outguess/shortEbd-noKey.jpg;e1643b69dc37502206c5c5e9df4c569c4180a821;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;71.9133 (0.282013);80.7079 (0.316502);47.5197 (0.186352);3.43283 (0.0134621);13.4064 (0.0525742);101.788 (0.39917);14.1311 (0.0554161);15.5221 (0.0608711);13.1914 (0.0517311);10.5426 (0.0413437);12.992 (0.0509491);12.7965 (0.0501823);4.12348 (0.0161705);7.87731 (0.0308914);JPEG image data;53 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;53 KB (54773 bytes);e1643b69dc37502206c5c5e9df4c569c4180a821;17.7 (0.0694118);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);118.277 (0.463832);50.6162 (0.198495);-0.64033;0.00845228;0.96518
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/outguess/middleEbd-noKey.jpg;0ce251c513721bd011159575740d7616f1afb6c9;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;Loaded 1 files...;42.3875 (0.166225);54.1227 (0.212246);26.485 (0.103863);2.48148 (0.00973129);12.0835 (0.0473862);97.7933 (0.383503);8.15746 (0.0319901);5.19156 (0.020359);4.46783 (0.0175209);3.5301 (0.0138435);4.23729 (0.0166168);4.09916 (0.0160751);1.17702 (0.00461578);2.64393 (0.0103683);JPEG image data;54 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;53 KB (54940 bytes);0ce251c513721bd011159575740d7616f1afb6c9;6.7013 (0.0262796);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);118.283 (0.463855);50.6387 (0.198583);-0.640015;0.00776949;0.964296
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/outguess/longEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_alaska2-75735.jpg;8add46db5e967476b467c0359017f7fa4d3d52b8;/data/out-stego-attrib/_alaska2-75735/outguess/lowEntropyEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
