cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/original.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;-;-;-;-;-;ok;ok;negative;-;255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);JPEG image data;90 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz mYRg. zRsj MKk[ 32yT ;90 KB (92465 bytes);0a219b100a0c0ed0173d4d885d958ec970bb6f05;255 (1);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);105.716 (0.414572);45.4789 (0.178349);-0.163297;-0.09546;0.918414
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/jsteg/shortEbd-noKey.jpg;d7b5ec554a3da39d37275ca1d1f9ad63ff291613;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;27.055 (0.106098);30.341 (0.118984);17.0416 (0.0668297);0.0369644 (0.000144958);0.202332 (0.000793457);21.2983 (0.0835228);10.2693 (0.0402718);1.42897 (0.00560379);0.331707 (0.00130081);1.26846 (0.00497437);0.375481 (0.00147247);0.685787 (0.00268936);0.152721 (0.000598907);1.28208 (0.00502777);JPEG image data;25 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 61Nx ;25 KB (25767 bytes);-;2.37347 (0.00930774);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);105.791 (0.414868);45.2631 (0.177502);-0.172482;-0.0801127;0.916776
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/jsteg/middleEbd-noKey.jpg;c942b6ccdda7472a26587d88514d418a5293c737;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;24 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 61Nx ;24 KB (24576 bytes);-;2.24484 (0.0088033);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);109.273 (0.428523);43.6553 (0.171197);0.0419506;-0.210997;0.904751
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/jsteg/longEbd-noKey.jpg;73a2e4c3bc5128bdcbb091019aca273a90d813ff;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;24 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 61Nx ;24 KB (24576 bytes);-;2.26021 (0.00886358);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);109.268 (0.428503);43.6593 (0.171213);0.0421149;-0.211289;0.905713
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/jsteg/lowEntropyEbd-noKey.jpg;51882ba2373d4b4025aa66a531ecf4d5325ac869;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;24 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 61Nx ;24 KB (24576 bytes);-;2.20163 (0.00863383);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);109.273 (0.428521);43.6206 (0.171061);0.0409005;-0.211171;0.904537
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/jsteg/binaryEbd-noKey.jpg;8838f4030ba824965a26f5c7cc92099f39d4697f;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file Loaded 1 files...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;24 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz 61Nx ;24 KB (24576 bytes);-;2.23512 (0.00876517);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);109.269 (0.428504);43.5998 (0.17098);0.0385356;-0.210995;0.904818
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/outguess/shortEbd-noKey.jpg;2e6829516fe48ede31b7e74701b1a8ca866ce5bd;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;27.1572 (0.106499);30.2602 (0.118668);16.9229 (0.0663643);0.0350189 (0.000137329);0.202332 (0.000793457);21.2857 (0.0834732);10.0786 (0.0395241);1.49122 (0.00584793);0.359917 (0.00141144);1.31418 (0.00515366);0.388126 (0.00152206);0.72567 (0.00284576);0.143967 (0.000564575);1.30154 (0.00510406);JPEG image data;25 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;25 KB (25794 bytes);2e6829516fe48ede31b7e74701b1a8ca866ce5bd;2.4521 (0.00961606);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);105.706 (0.414535);45.2563 (0.177476);-0.182519;-0.0825648;0.915931
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/outguess/middleEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/outguess/longEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_alaska2-67487.jpg;0a219b100a0c0ed0173d4d885d958ec970bb6f05;/data/out-stego-attrib/_alaska2-67487/outguess/lowEntropyEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
