cover file;cover sha1;stego file;stego sha1;stego tool;stego embed;stego key;embed hash;embed hash out;stego file content;extracted data;stegdetect;stegbreak;stegoveritas/diff red_plane;stegoveritas/diff green_plane;stegoveritas/diff blue_plane;stegoveritas/diff Edge-enhance;stegoveritas/diff Edge-enhance_More;stegoveritas/diff Find_Edges;stegoveritas/diff GaussianBlur;stegoveritas/diff inverted;stegoveritas/diff Max;stegoveritas/diff Median;stegoveritas/diff Min;stegoveritas/diff Mode;stegoveritas/diff Sharpen;stegoveritas/diff Smooth;file/data type;exiftool/file size;exiftool/camera;exiftool/mime type;exiftool/jfif version;exiftool/encoding;exiftool/color components;exiftool/resolution;exiftool/megapixels;binwalk/data type;binwalk/jfif version;strings/header;foremost/extracted data length;foremost/extracted data hash;imagemagick/diff image;imagemagick/format;imagemagick/min;imagemagick/max;imagemagick/mean;imagemagick/standard deviation;imagemagick/kurtosis;imagemagick/skewness;imagemagick/entropy
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/original.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;-;-;-;-;-;ok;ok;negative;-;255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);255 (1);JPEG image data;57 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;57 KB (58591 bytes);8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;255 (1);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);122.13 (0.478942);63.2768 (0.248144);-0.293108;0.604565;0.936688
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/jsteg/shortEbd-noKey.jpg;3bbd6f79d1448fcdbd87f903d191334b41cdb2d9;jsteg;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;stegbreak-fix: break_jsteg_prepare: bad size in bits 50744 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;76.2868 (0.299164);81.2867 (0.318771);59.1489 (0.231956);5.20615 (0.0204163);15.7682 (0.0618362);96.5569 (0.378654);15.6194 (0.0612526);19.8197 (0.0777245);15.17 (0.0594902);11.9483 (0.0468559);14.9813 (0.0587502);13.8568 (0.0543404);5.74213 (0.0225182);10.4677 (0.04105);JPEG image data;46 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz V  W ;46 KB (47275 bytes);-;22.1415 (0.0868295);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);122.193 (0.479187);63.109 (0.247486);-0.287833;0.609377;0.936725
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/jsteg/middleEbd-noKey.jpg;8fc4492991a127b26f3aa274ecded3da39de5b08;jsteg;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;stegbreak-fix: break_jsteg_prepare: bad size in bits 50744 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;62.9913 (0.247025);68.6458 (0.269199);46.9516 (0.184124);4.33067 (0.016983);14.705 (0.0576668);94.3614 (0.370045);13.4336 (0.052681);14.5095 (0.0569);10.6837 (0.0418968);8.6594 (0.0339584);10.4891 (0.0411339);9.56697 (0.0375175);4.11959 (0.0161552);7.74502 (0.0303726);JPEG image data;46 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz V  W ;46 KB (47284 bytes);-;16.449 (0.064506);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);122.193 (0.479188);63.1264 (0.247555);-0.288731;0.608138;0.935818
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/jsteg/longEbd-noKey.jpg;c3a8f26084b8a062b527517b6bf5c4af8fe11252;jsteg;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;jphide(*);Premature end of JPEG file stegbreak-fix: break_jsteg_prepare: bad size in bits 48436 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;44 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz V  W ;44 KB (45056 bytes);-;10.5507 (0.0413753);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);124.426 (0.487946);62.1466 (0.243712);-0.266413;0.551369;0.926265
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/jsteg/lowEntropyEbd-noKey.jpg;98a20b86137853465731d63999ded151fe4c535c;jsteg;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file stegbreak-fix: break_jsteg_prepare: bad size in bits 48429 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;44 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz V  W ;44 KB (45056 bytes);-;11.3454 (0.0444918);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);124.432 (0.487969);62.0711 (0.243416);-0.263363;0.555784;0.92597
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/jsteg/binaryEbd-noKey.jpg;5b640befd700b09d280418d799937a9adbd5bfe3;jsteg;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;da39a3ee5e6b4b0d3255bfef95601890afd80709;ok;empty;negative;Premature end of JPEG file stegbreak-fix: break_jsteg_prepare: bad size in bits 48334 Processed 0 files found 0 embeddings. Time: 0 seconds: Cracks: 0 -nan c/s;-;-;-;-;-;-;-;-;-;-;-;-;-;-;JPEG image data;44 kB;;image/jpeg;;Baseline DCT/ Huffman coding;3;512x512;0.262;;; $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz V  W ;44 KB (45056 bytes);-;12.2163 (0.0479072);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);124.439 (0.487995);62.0022 (0.243146);-0.261776;0.559687;0.926604
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/outguess/shortEbd-noKey.jpg;77fa623b5fe2565d253e53720819b6f508cd5781;outguess;shortEbd;noKey;7648cf24a314672c5e708249f170706324d060e7;7648cf24a314672c5e708249f170706324d060e7;ok;ok;negative;Loaded 1 files...;74.2936 (0.291348);80.6194 (0.316154);56.967 (0.2234);5.12833 (0.0201111);15.6612 (0.0614166);96.3837 (0.377975);15.6301 (0.0612946);18.9423 (0.0742836);14.4687 (0.0567398);11.599 (0.0454865);14.3578 (0.0563049);13.1535 (0.0515823);5.56023 (0.0218048);10.1419 (0.039772);JPEG image data;46 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;46 KB (47321 bytes);77fa623b5fe2565d253e53720819b6f508cd5781;21.1347 (0.0828813);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);122.093 (0.478796);63.0932 (0.247424);-0.286174;0.608357;0.936965
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/outguess/middleEbd-noKey.jpg;f38d7fd60b1855f66e1b57b2c274461b3a0aca4f;outguess;middleEbd;noKey;787820e2c9c728e307b925648eacd22d85acdc36;787820e2c9c728e307b925648eacd22d85acdc36;ok;ok;negative;Loaded 1 files...;45.4341 (0.178173);52.8397 (0.207214);31.9441 (0.125271);3.36084 (0.0131798);13.5475 (0.0531273);91.4412 (0.358593);8.15941 (0.0319977);6.78102 (0.0265923);4.92891 (0.0193291);4.02718 (0.0157928);4.58456 (0.0179787);4.23826 (0.0166206);1.73246 (0.00679398);3.61376 (0.0141716);JPEG image data;46 kB;;image/jpeg;1.01;Baseline DCT/ Huffman coding;3;512x512;0.262;JPEG image data;JFIF standard 1.01;JFIF  $.' " # (7) 01444 '9=82<.342 !22222222222222222222222222222222222222222222222222 $3br %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz  #3R &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz ;46 KB (47540 bytes);f38d7fd60b1855f66e1b57b2c274461b3a0aca4f;8.16988 (0.0320387);JPEG (Joint Photographic Experts Group JFIF format);0 (0);255 (1);122.097 (0.478811);63.0974 (0.247441);-0.285245;0.606542;0.936806
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/outguess/longEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;longEbd;noKey;ce3a186609bceb6c79a9184dcdcc3e7851fdebde;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/outguess/lowEntropyEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;lowEntropyEbd;noKey;6b07672d0c71136de528fb719c6768784ebe5879;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
/data/coverData/_alaska2-15018.jpg;8249eff5bb0fbf531f039b3e1bb0c87e779ca65b;/data/out-stego-attrib/_alaska2-15018/outguess/binaryEbd-noKey.jpg;da39a3ee5e6b4b0d3255bfef95601890afd80709;outguess;binaryEbd;noKey;21ed4cf4f811051407d1db438a3501932801d069;da39a3ee5e6b4b0d3255bfef95601890afd80709;empty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
